http://business.chamberofthenorthcountry.com/list/ql/automotive-marine-4,[u'office@chamberofthenorthcountry.com', u'info@chamberofthenorthcountry.com']
https://members.bostonchamber.com/list/category/automobile-dealers-646310,[],
http://business.rochesternh.org/list/category/automobile-dealers-1012,[u'info@rochesternh.org'],
https://www.fcrccvt.com/list/category/automotive-parts-16,[u'info@fcrccvt.com'],
https://business.keenechamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/glass-repair-replacement-automotive/,[],
https://www.fcrccvt.com/list/ql/automotive-marine-4,[],
http://chamber.franklincc.org/list/category/automobile-repairs-service-20,[u'fccc@franklincc.org'],
https://www.centralvt.com/businesscategory/automotive/fuel-automotive/,[],
http://www.lakesregionchamber.org/list/ql/automotive-27,[u'kgifford@LakesRegionChamber.org'],
http://business.rochesternh.org/list/category/automobile-parts-supplies-1013,[],
https://www.fcrccvt.com/list/category/automotive-repair-15,[],
https://www.nantucketchamber.org/members/category/automobiles-service-352,[u'admin@nantucketchamber.org'],
https://members.bostonchamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/trucking/,[],
http://www.hanoverchamber.org/list/ql/automotive-marine-4,[u'hacc@hanoverchamber.org'],
http://business.rochesternh.org/list/category/automobile-maintenance-1782,[],
http://chamber.franklincc.org/list/category/automobile-dealers-new-and-used-17,[],
https://business.easthamptonchamber.org/list/ql/automotive-marine-4,[],
http://members.whiterivervalleychamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/aaa-road-service/,[],
http://chamber.franklincc.org/list/category/automobile-inspection-stations-908,[],
http://business.rochesternh.org/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/tires/,[],
http://business.rochesternh.org/list/category/automobile-body-repairing-painting-1252,[],
http://chamber.franklincc.org/list/category/automobile-renting-leasing-19,[],
https://www.fcrccvt.com/list/category/automotive-sales-14,[],
https://www.centralvt.com/businesscategory/automotive/motorcycles/,[],
https://www.centralvt.com/businesscategory/automotive/repair-service/,[],
https://www.centralvt.com/businesscategory/automotive/,[],
http://www.hanoverchamber.org/list/category/automotive-15,[],
https://members.bostonchamber.com/list/category/automobile-services-82,[],
https://www.nantucketchamber.org/members/category/automobiles-21,[],
https://business.keenechamber.com/list/category/automotive-and-transportation-12,[],
https://www.centralnh.org/members/listings/?&filter=all&type=live&directory_categories=automotive-services-sales&submit=,[u'info@centralnh.org'],
https://www.centralvt.com/businesscategory/automotive/dealers/,[],
http://chamber.franklincc.org/list/category/automobile-financing-389,[],
https://www.nantucketchamber.org/members/ql/automotive-marine-4,[],
http://portsmouthchamber.org/list/ql/automotive-marine-4,[u'info@portsmouthcollaborative.org'],
https://business.worcesterchamber.org/list/ql/automotive-marine-4,[],
https://www.addisoncounty.com/list/ql/automotive-marine-4,[u'info@addisoncounty.com'],
http://chamber.franklincc.org/list/ql/automotive-marine-4,[],
https://www.windhamchamber.com/directory/categories/automotive,[u'info@windhamchamber.com', u'Info@WindhamChamber.com']
https://www.addisoncounty.com/list/category/automotive-485,[],
http://www.lakesregionchamber.org/list/ql/automotive-marine-4,[],
https://www.dovernh.org/members/ql/automotive-marine-4,[u'info@dovernh.org'],
http://business.chamberofthenorthcountry.com/list/ql/automotive-marine-4,[u'office@chamberofthenorthcountry.com', u'info@chamberofthenorthcountry.com']
https://members.bostonchamber.com/list/category/automobile-dealers-646310,[],
http://business.rochesternh.org/list/category/automobile-dealers-1012,[u'info@rochesternh.org'],
https://www.fcrccvt.com/list/category/automotive-parts-16,[u'info@fcrccvt.com'],
https://business.keenechamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/glass-repair-replacement-automotive/,[],
https://www.fcrccvt.com/list/ql/automotive-marine-4,[],
http://chamber.franklincc.org/list/category/automobile-repairs-service-20,[u'fccc@franklincc.org'],
https://www.centralvt.com/businesscategory/automotive/fuel-automotive/,[],
http://www.lakesregionchamber.org/list/ql/automotive-27,[u'kgifford@LakesRegionChamber.org'],
http://business.rochesternh.org/list/category/automobile-parts-supplies-1013,[],
https://www.fcrccvt.com/list/category/automotive-repair-15,[],
https://www.nantucketchamber.org/members/category/automobiles-service-352,[u'admin@nantucketchamber.org'],
https://members.bostonchamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/trucking/,[],
http://www.hanoverchamber.org/list/ql/automotive-marine-4,[u'hacc@hanoverchamber.org'],
http://business.rochesternh.org/list/category/automobile-maintenance-1782,[],
http://chamber.franklincc.org/list/category/automobile-dealers-new-and-used-17,[],
https://business.easthamptonchamber.org/list/ql/automotive-marine-4,[],
http://members.whiterivervalleychamber.com/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/aaa-road-service/,[],
http://chamber.franklincc.org/list/category/automobile-inspection-stations-908,[],
http://business.rochesternh.org/list/ql/automotive-marine-4,[],
https://www.centralvt.com/businesscategory/automotive/tires/,[],
http://business.rochesternh.org/list/category/automobile-body-repairing-painting-1252,[],
http://chamber.franklincc.org/list/category/automobile-renting-leasing-19,[],
https://www.fcrccvt.com/list/category/automotive-sales-14,[],
https://www.centralvt.com/businesscategory/automotive/motorcycles/,[],
https://www.centralvt.com/businesscategory/automotive/repair-service/,[],
https://www.centralvt.com/businesscategory/automotive/,[],
http://www.hanoverchamber.org/list/category/automotive-15,[],
https://members.bostonchamber.com/list/category/automobile-services-82,[],
https://www.nantucketchamber.org/members/category/automobiles-21,[],
https://business.keenechamber.com/list/category/automotive-and-transportation-12,[],
https://www.centralnh.org/members/listings/?&filter=all&type=live&directory_categories=automotive-services-sales&submit=,[u'info@centralnh.org'],
https://www.centralvt.com/businesscategory/automotive/dealers/,[],
http://chamber.franklincc.org/list/category/automobile-financing-389,[],
http://portsmouthchamber.org/list/ql/automotive-marine-4,[u'info@portsmouthcollaborative.org'],
https://business.worcesterchamber.org/list/ql/automotive-marine-4,[],
https://www.nantucketchamber.org/members/ql/automotive-marine-4,[],
http://chamber.franklincc.org/list/ql/automotive-marine-4,[],
https://www.windhamchamber.com/directory/categories/automotive,[u'info@windhamchamber.com', u'Info@WindhamChamber.com']
http://www.lakesregionchamber.org/list/ql/automotive-marine-4,[],
https://www.dovernh.org/members/ql/automotive-marine-4,[u'info@dovernh.org'],
